HSCode,value,country
18,23.47,SINGAPORE
19,10.02,SINGAPORE
20,0.99,SINGAPORE
21,3.03,SINGAPORE
22,89.14,SINGAPORE
23,68.56,SINGAPORE
24,3.33,SINGAPORE
25,11.55,SINGAPORE
26,49.85,SINGAPORE
27,"1,636.28",SINGAPORE
28,40.87,SINGAPORE
29,"1,807.28",SINGAPORE
30,36.81,SINGAPORE
31,47.05,SINGAPORE
32,133.07,SINGAPORE
33,54.82,SINGAPORE
34,34.88,SINGAPORE
35,12.84,SINGAPORE
36,0.19,SINGAPORE
37,4.82,SINGAPORE
38,329.11,SINGAPORE
39,"1,200.93",SINGAPORE
40,306.18,SINGAPORE
41,0.19,SINGAPORE
42,14.45,SINGAPORE
43,0.01,SINGAPORE
44,93.18,SINGAPORE
45,0.01,SINGAPORE
46,0.02,SINGAPORE
47,52.63,SINGAPORE
48,93.45,SINGAPORE
49,20.12,SINGAPORE
50,0.01,SINGAPORE
51,0.82,SINGAPORE
52,17.73,SINGAPORE
53,0,SINGAPORE
54,25.52,SINGAPORE
55,7.72,SINGAPORE
56,1.65,SINGAPORE
57,3.97,SINGAPORE
58,0.07,SINGAPORE
59,4.74,SINGAPORE
60,0.65,SINGAPORE
61,1.87,SINGAPORE
62,4.33,SINGAPORE
63,1.02,SINGAPORE
64,5.33,SINGAPORE
65,0.29,SINGAPORE
66,0.03,SINGAPORE
67,0.04,SINGAPORE
68,3.85,SINGAPORE
69,1.63,SINGAPORE
70,35.64,SINGAPORE
71,481.27,SINGAPORE
72,480.51,SINGAPORE
73,157.76,SINGAPORE
74,158.07,SINGAPORE
75,22.73,SINGAPORE
76,113.4,SINGAPORE
78,17.16,SINGAPORE
79,11.89,SINGAPORE
80,60.32,SINGAPORE
81,9.32,SINGAPORE
82,17.44,SINGAPORE
83,21.57,SINGAPORE
84,"2,654.93",SINGAPORE
85,"3,110.81",SINGAPORE
86,0.61,SINGAPORE
87,290.48,SINGAPORE
88,39.15,SINGAPORE
89,"1,023.46",SINGAPORE
90,838.53,SINGAPORE
91,5.57,SINGAPORE
92,0.02,SINGAPORE
94,40.94,SINGAPORE
95,11.1,SINGAPORE
96,19.84,SINGAPORE
97,5.23,SINGAPORE
98,8.51,SINGAPORE
99,0.01,SINGAPORE
4,,SLOVAK REP
11,0.01,SLOVAK REP
17,0.12,SLOVAK REP
18,0.2,SLOVAK REP
21,,SLOVAK REP
22,0.02,SLOVAK REP
23,0.12,SLOVAK REP
25,0.09,SLOVAK REP
27,,SLOVAK REP
28,0.17,SLOVAK REP
29,8.78,SLOVAK REP
30,0.02,SLOVAK REP
32,0.02,SLOVAK REP
34,0.17,SLOVAK REP
35,0.1,SLOVAK REP
37,0.29,SLOVAK REP
38,0.98,SLOVAK REP
39,2.09,SLOVAK REP
40,0.4,SLOVAK REP
41,2.06,SLOVAK REP
42,0.01,SLOVAK REP
43,0.04,SLOVAK REP
44,0.41,SLOVAK REP
46,,SLOVAK REP
48,0.05,SLOVAK REP
49,0,SLOVAK REP
52,0,SLOVAK REP
54,0,SLOVAK REP
56,0.15,SLOVAK REP
57,,SLOVAK REP
58,0.04,SLOVAK REP
59,0.25,SLOVAK REP
60,0.07,SLOVAK REP
61,,SLOVAK REP
62,0,SLOVAK REP
63,0.16,SLOVAK REP
64,0.02,SLOVAK REP
66,,SLOVAK REP
68,,SLOVAK REP
69,,SLOVAK REP
70,0.93,SLOVAK REP
71,,SLOVAK REP
72,0.46,SLOVAK REP
73,1.64,SLOVAK REP
74,,SLOVAK REP
76,0.26,SLOVAK REP
78,,SLOVAK REP
81,,SLOVAK REP
82,0.14,SLOVAK REP
83,1,SLOVAK REP
84,15.75,SLOVAK REP
85,11.88,SLOVAK REP
87,0.26,SLOVAK REP
89,0.01,SLOVAK REP
90,7.51,SLOVAK REP
94,0.48,SLOVAK REP
95,0.15,SLOVAK REP
96,0.06,SLOVAK REP
98,0,SLOVAK REP
99,0,SLOVAK REP
4,0,SLOVENIA
7,0.03,SLOVENIA
12,0.05,SLOVENIA
13,,SLOVENIA
17,0.25,SLOVENIA
21,0,SLOVENIA
22,0.12,SLOVENIA
23,0.41,SLOVENIA
25,0.17,SLOVENIA
27,0.06,SLOVENIA
28,1.44,SLOVENIA
29,39.3,SLOVENIA
30,2.83,SLOVENIA
32,3.43,SLOVENIA
33,0.07,SLOVENIA
34,0.12,SLOVENIA
35,0.01,SLOVENIA
38,7.99,SLOVENIA
39,10.51,SLOVENIA
40,2.57,SLOVENIA
41,0.09,SLOVENIA
42,0.02,SLOVENIA
44,3.01,SLOVENIA
47,0.42,SLOVENIA
48,8.51,SLOVENIA
49,0.01,SLOVENIA
51,0.01,SLOVENIA
52,0.07,SLOVENIA
54,0.27,SLOVENIA
55,2.48,SLOVENIA
56,0.07,SLOVENIA
58,,SLOVENIA
59,0.04,SLOVENIA
60,0.29,SLOVENIA
61,,SLOVENIA
62,,SLOVENIA
63,0.14,SLOVENIA
64,0.12,SLOVENIA
65,,SLOVENIA
66,,SLOVENIA
68,1.24,SLOVENIA
69,0.62,SLOVENIA
70,0.45,SLOVENIA
71,0,SLOVENIA
72,41.33,SLOVENIA
73,9.64,SLOVENIA
74,1.07,SLOVENIA
75,0.52,SLOVENIA
76,0.56,SLOVENIA
79,0,SLOVENIA
81,0.01,SLOVENIA
82,0.16,SLOVENIA
83,1.9,SLOVENIA
84,50.09,SLOVENIA
85,17.11,SLOVENIA
86,4.18,SLOVENIA
87,4.81,SLOVENIA
88,0.97,SLOVENIA
90,16.96,SLOVENIA
91,,SLOVENIA
92,,SLOVENIA
93,2.48,SLOVENIA
94,0.73,SLOVENIA
95,0.33,SLOVENIA
96,0.15,SLOVENIA
97,0.13,SLOVENIA
98,8.23,SLOVENIA
99,0,SLOVENIA
23,0.11,SOLOMON IS
26,,SOLOMON IS
44,58.63,SOLOMON IS
84,0.07,SOLOMON IS
85,,SOLOMON IS
7,0.01,SOMALIA
12,15.52,SOMALIA
13,0.64,SOMALIA
26,0.2,SOMALIA
27,0.02,SOMALIA
28,0.02,SOMALIA
30,,SOMALIA
41,0.03,SOMALIA
58,0,SOMALIA
71,0.01,SOMALIA
72,0.07,SOMALIA
74,0.29,SOMALIA
76,0.17,SOMALIA
78,0.04,SOMALIA
85,1.28,SOMALIA
1,0,SOUTH AFRICA
3,1.33,SOUTH AFRICA
5,0.17,SOUTH AFRICA
6,0.11,SOUTH AFRICA
7,0.94,SOUTH AFRICA
8,29.37,SOUTH AFRICA
9,0.17,SOUTH AFRICA
10,4.5,SOUTH AFRICA
12,0.54,SOUTH AFRICA
13,0.02,SOUTH AFRICA
15,,SOUTH AFRICA
16,0.12,SOUTH AFRICA
17,,SOUTH AFRICA
18,0,SOUTH AFRICA
19,0.05,SOUTH AFRICA
20,0.99,SOUTH AFRICA
21,0.42,SOUTH AFRICA
22,2.07,SOUTH AFRICA
23,8.52,SOUTH AFRICA
24,0.69,SOUTH AFRICA
25,42.99,SOUTH AFRICA
26,612.24,SOUTH AFRICA
27,"2,771.99",SOUTH AFRICA
28,91.24,SOUTH AFRICA
29,75.29,SOUTH AFRICA
30,4.25,SOUTH AFRICA
31,2.33,SOUTH AFRICA
32,11.92,SOUTH AFRICA
33,3.62,SOUTH AFRICA
34,0.8,SOUTH AFRICA
35,0.44,SOUTH AFRICA
36,0.02,SOUTH AFRICA
38,12.38,SOUTH AFRICA
39,7.74,SOUTH AFRICA
40,1.53,SOUTH AFRICA
41,2.32,SOUTH AFRICA
42,0.01,SOUTH AFRICA
44,22.45,SOUTH AFRICA
46,,SOUTH AFRICA
47,156.64,SOUTH AFRICA
48,5.24,SOUTH AFRICA
49,0.16,SOUTH AFRICA
50,,SOUTH AFRICA
51,10.08,SOUTH AFRICA
52,,SOUTH AFRICA
53,0.1,SOUTH AFRICA
54,0.29,SOUTH AFRICA
55,0.24,SOUTH AFRICA
56,1.57,SOUTH AFRICA
57,0.94,SOUTH AFRICA
58,0,SOUTH AFRICA
59,0.35,SOUTH AFRICA
60,,SOUTH AFRICA
61,0.01,SOUTH AFRICA
62,0.33,SOUTH AFRICA
63,0.04,SOUTH AFRICA
64,0.18,SOUTH AFRICA
65,0,SOUTH AFRICA
67,,SOUTH AFRICA
68,0.17,SOUTH AFRICA
69,1.66,SOUTH AFRICA
70,10.48,SOUTH AFRICA
71,"1,746.87",SOUTH AFRICA
72,245.91,SOUTH AFRICA
73,9.05,SOUTH AFRICA
74,63.49,SOUTH AFRICA
75,66.66,SOUTH AFRICA
76,73.52,SOUTH AFRICA
78,3.84,SOUTH AFRICA
79,0.97,SOUTH AFRICA
81,14.98,SOUTH AFRICA
82,0.48,SOUTH AFRICA
83,0.37,SOUTH AFRICA
84,130.46,SOUTH AFRICA
85,5.9,SOUTH AFRICA
86,0.92,SOUTH AFRICA
87,8.61,SOUTH AFRICA
88,0.38,SOUTH AFRICA
89,196.34,SOUTH AFRICA
90,3.84,SOUTH AFRICA
92,0.13,SOUTH AFRICA
93,41.67,SOUTH AFRICA
94,0.18,SOUTH AFRICA
95,0.01,SOUTH AFRICA
96,0.04,SOUTH AFRICA
97,0.44,SOUTH AFRICA
98,0.16,SOUTH AFRICA
99,0,SOUTH AFRICA
27,77.47,SOUTH SUDAN 
44,12.49,SOUTH SUDAN 
73,,SOUTH SUDAN 
99,,SOUTH SUDAN 
2,0.82,SPAIN
3,1.2,SPAIN
4,2.32,SPAIN
5,0.09,SPAIN
6,0.29,SPAIN
7,2.2,SPAIN
8,2.68,SPAIN
9,0.75,SPAIN
10,0.49,SPAIN
11,0,SPAIN
12,0.58,SPAIN
13,4.76,SPAIN
15,51.56,SPAIN
16,0.57,SPAIN
17,0.13,SPAIN
18,0.66,SPAIN
19,0.87,SPAIN
20,5.89,SPAIN
21,0.73,SPAIN
22,2.79,SPAIN
23,7.25,SPAIN
25,15.95,SPAIN
26,0.35,SPAIN
27,79.96,SPAIN
28,7.81,SPAIN
29,161.61,SPAIN
30,8.68,SPAIN
31,3.13,SPAIN
32,116.7,SPAIN
33,35.44,SPAIN
34,12.89,SPAIN
35,4.11,SPAIN
36,,SPAIN
37,0,SPAIN
38,51.99,SPAIN
39,107.13,SPAIN
40,16.95,SPAIN
41,12.29,SPAIN
42,5.54,SPAIN
43,0.09,SPAIN
44,5.72,SPAIN
45,0.5,SPAIN
46,0.1,SPAIN
47,23.39,SPAIN
48,58.95,SPAIN
49,0.33,SPAIN
50,0.01,SPAIN
51,0.18,SPAIN
52,3.68,SPAIN
53,0.09,SPAIN
54,2.02,SPAIN
55,5.29,SPAIN
56,3.46,SPAIN
57,0.27,SPAIN
58,0.82,SPAIN
59,1.9,SPAIN
60,0.48,SPAIN
61,35,SPAIN
62,65.42,SPAIN
63,1.78,SPAIN
64,13.88,SPAIN
65,0.29,SPAIN
66,0,SPAIN
67,0.01,SPAIN
68,6.27,SPAIN
69,15.95,SPAIN
70,5.96,SPAIN
71,13.78,SPAIN
72,34.1,SPAIN
73,55.01,SPAIN
74,12.75,SPAIN
75,0.38,SPAIN
76,21.72,SPAIN
78,1.91,SPAIN
79,7.24,SPAIN
80,0.09,SPAIN
81,0.65,SPAIN
82,8.38,SPAIN
83,10.16,SPAIN
84,273.46,SPAIN
85,110.12,SPAIN
86,4.31,SPAIN
87,59.86,SPAIN
88,2.24,SPAIN
89,12.64,SPAIN
90,36.99,SPAIN
91,0.11,SPAIN
92,0.04,SPAIN
93,0.05,SPAIN
94,16.18,SPAIN
95,1.17,SPAIN
96,4.43,SPAIN
97,1.05,SPAIN
98,12.45,SPAIN
99,0.05,SPAIN
1,0,SRI LANKA DSR
2,0.04,SRI LANKA DSR
3,0.71,SRI LANKA DSR
5,0.64,SRI LANKA DSR
6,0.02,SRI LANKA DSR
7,0.06,SRI LANKA DSR
8,49.11,SRI LANKA DSR
9,91.1,SRI LANKA DSR
10,0.08,SRI LANKA DSR
11,10.65,SRI LANKA DSR
12,0.75,SRI LANKA DSR
13,0.49,SRI LANKA DSR
14,0.05,SRI LANKA DSR
15,12.41,SRI LANKA DSR
16,1.53,SRI LANKA DSR
17,,SRI LANKA DSR
18,3.39,SRI LANKA DSR
19,0.3,SRI LANKA DSR
20,0.3,SRI LANKA DSR
21,0.51,SRI LANKA DSR
22,11.45,SRI LANKA DSR
23,94,SRI LANKA DSR
24,0.07,SRI LANKA DSR
25,1.09,SRI LANKA DSR
26,3.1,SRI LANKA DSR
27,13.57,SRI LANKA DSR
28,0.47,SRI LANKA DSR
29,0.12,SRI LANKA DSR
30,2.23,SRI LANKA DSR
32,0.64,SRI LANKA DSR
33,10.56,SRI LANKA DSR
34,1.36,SRI LANKA DSR
35,0.08,SRI LANKA DSR
36,0,SRI LANKA DSR
37,0,SRI LANKA DSR
38,9.24,SRI LANKA DSR
39,9.29,SRI LANKA DSR
40,31.47,SRI LANKA DSR
41,0.11,SRI LANKA DSR
42,0.03,SRI LANKA DSR
44,3.92,SRI LANKA DSR
46,0,SRI LANKA DSR
47,28.5,SRI LANKA DSR
48,19.29,SRI LANKA DSR
49,0.45,SRI LANKA DSR
50,0.02,SRI LANKA DSR
51,0.04,SRI LANKA DSR
52,2.02,SRI LANKA DSR
53,0.65,SRI LANKA DSR
54,6.72,SRI LANKA DSR
55,11.09,SRI LANKA DSR
56,0.9,SRI LANKA DSR
57,0.06,SRI LANKA DSR
58,14.7,SRI LANKA DSR
59,0.1,SRI LANKA DSR
60,31.19,SRI LANKA DSR
61,33.34,SRI LANKA DSR
62,51.7,SRI LANKA DSR
63,3.26,SRI LANKA DSR
64,0.14,SRI LANKA DSR
65,0.33,SRI LANKA DSR
66,0,SRI LANKA DSR
67,0.04,SRI LANKA DSR
68,9.58,SRI LANKA DSR
69,1.67,SRI LANKA DSR
70,7.44,SRI LANKA DSR
71,14.17,SRI LANKA DSR
72,10.76,SRI LANKA DSR
73,7.98,SRI LANKA DSR
74,31.28,SRI LANKA DSR
75,0,SRI LANKA DSR
76,11.61,SRI LANKA DSR
78,14.39,SRI LANKA DSR
79,0.27,SRI LANKA DSR
80,,SRI LANKA DSR
81,0.01,SRI LANKA DSR
82,0.42,SRI LANKA DSR
83,2.88,SRI LANKA DSR
84,52.5,SRI LANKA DSR
85,44.04,SRI LANKA DSR
86,0.02,SRI LANKA DSR
87,25.05,SRI LANKA DSR
88,0.05,SRI LANKA DSR
89,642.64,SRI LANKA DSR
90,6.32,SRI LANKA DSR
91,0.01,SRI LANKA DSR
92,,SRI LANKA DSR
94,27.59,SRI LANKA DSR
95,7.58,SRI LANKA DSR
96,0.5,SRI LANKA DSR
97,0,SRI LANKA DSR
98,0.09,SRI LANKA DSR
99,0,SRI LANKA DSR
39,,ST HELENA
42,0,ST HELENA
44,0,ST HELENA
49,,ST HELENA
63,0,ST HELENA
76,0,ST HELENA
84,0,ST HELENA
85,0.06,ST HELENA
61,0,ST KITT N A
85,,ST KITT N A
29,0.14,ST LUCIA
33,,ST LUCIA
58,,ST LUCIA
72,0.15,ST LUCIA
74,0.03,ST LUCIA
76,0.06,ST LUCIA
78,0.02,ST LUCIA
85,0.17,ST LUCIA
90,,ST LUCIA
85,0.02,ST VINCENT
8,0.01,STATE OF PALEST
78,1.18,STATE OF PALEST
1,0,SUDAN
7,47.63,SUDAN
10,1.57,SUDAN
12,123.13,SUDAN
13,10.43,SUDAN
20,0.03,SUDAN
26,,SUDAN
27,548.99,SUDAN
29,,SUDAN
30,0.12,SUDAN
32,,SUDAN
38,0.02,SUDAN
39,1.1,SUDAN
40,,SUDAN
41,0.04,SUDAN
44,4.34,SUDAN
47,0.09,SUDAN
48,0,SUDAN
49,0,SUDAN
52,0.86,SUDAN
70,0,SUDAN
72,0.11,SUDAN
73,0,SUDAN
74,0.86,SUDAN
76,1.94,SUDAN
78,0.56,SUDAN
79,0.38,SUDAN
84,0.08,SUDAN
85,0.18,SUDAN
87,,SUDAN
90,0.15,SUDAN
94,,SUDAN
99,,SUDAN
27,0.04,SURINAME
39,0.03,SURINAME
44,87.75,SURINAME
47,0.02,SURINAME
48,,SURINAME
72,0.81,SURINAME
74,0.02,SURINAME
76,0.35,SURINAME
78,0.02,SURINAME
84,0,SURINAME
85,0.35,SURINAME
18,0.2,SWAZILAND
27,0.02,SWAZILAND
28,0.02,SWAZILAND
29,1.79,SWAZILAND
30,0.07,SWAZILAND
32,0.1,SWAZILAND
33,0.92,SWAZILAND
34,0.01,SWAZILAND
35,,SWAZILAND
37,,SWAZILAND
38,0.08,SWAZILAND
39,0.84,SWAZILAND
40,0.04,SWAZILAND
42,,SWAZILAND
44,0.06,SWAZILAND
47,0.71,SWAZILAND
48,0,SWAZILAND
49,0,SWAZILAND
52,0.6,SWAZILAND
54,0.01,SWAZILAND
55,0,SWAZILAND
58,0,SWAZILAND
59,0.02,SWAZILAND
69,,SWAZILAND
70,,SWAZILAND
72,0,SWAZILAND
73,0.18,SWAZILAND
74,,SWAZILAND
75,0.08,SWAZILAND
76,0.22,SWAZILAND
79,0.12,SWAZILAND
81,0.2,SWAZILAND
82,0.02,SWAZILAND
83,0.01,SWAZILAND
84,1.21,SWAZILAND
85,0.54,SWAZILAND
87,0.01,SWAZILAND
88,0.01,SWAZILAND
90,1.01,SWAZILAND
91,,SWAZILAND
96,0.03,SWAZILAND
98,0.46,SWAZILAND
99,,SWAZILAND
4,,SWEDEN
7,0.13,SWEDEN
9,0.06,SWEDEN
11,0,SWEDEN
13,,SWEDEN
15,0.04,SWEDEN
17,,SWEDEN
18,0,SWEDEN
19,0.01,SWEDEN
20,0.06,SWEDEN
21,0.59,SWEDEN
22,4.2,SWEDEN
23,0.01,SWEDEN
25,0.27,SWEDEN
26,0.38,SWEDEN
27,4.56,SWEDEN
28,5.78,SWEDEN
29,41.38,SWEDEN
30,13.02,SWEDEN
31,0.16,SWEDEN
32,2.78,SWEDEN
33,0.06,SWEDEN
34,6.43,SWEDEN
35,0.18,SWEDEN
36,0.49,SWEDEN
37,0,SWEDEN
38,29.49,SWEDEN
39,27.91,SWEDEN
40,14.36,SWEDEN
41,0.12,SWEDEN
42,0.11,SWEDEN
44,10.64,SWEDEN
45,0.01,SWEDEN
47,110.16,SWEDEN
48,83.28,SWEDEN
49,0.36,SWEDEN
52,0.05,SWEDEN
53,0,SWEDEN
54,0.01,SWEDEN
55,0.01,SWEDEN
56,0.55,SWEDEN
57,0.15,SWEDEN
58,0.01,SWEDEN
59,0.79,SWEDEN
60,0.04,SWEDEN
61,0.04,SWEDEN
62,0.28,SWEDEN
63,0.31,SWEDEN
64,0.04,SWEDEN
65,0.04,SWEDEN
66,,SWEDEN
67,,SWEDEN
68,2.03,SWEDEN
69,0.31,SWEDEN
70,2.72,SWEDEN
71,0.38,SWEDEN
72,147.75,SWEDEN
73,31.89,SWEDEN
74,22.34,SWEDEN
75,13.52,SWEDEN
76,11.19,SWEDEN
78,0.17,SWEDEN
79,0.42,SWEDEN
80,0,SWEDEN
81,2.72,SWEDEN
82,18.8,SWEDEN
83,3.21,SWEDEN
84,252.16,SWEDEN
85,231.85,SWEDEN
86,4.43,SWEDEN
87,160.43,SWEDEN
88,0.64,SWEDEN
89,3.05,SWEDEN
90,49.4,SWEDEN
91,1.01,SWEDEN
92,0.03,SWEDEN
93,,SWEDEN
94,4.41,SWEDEN
95,0.4,SWEDEN
96,0.24,SWEDEN
97,0.03,SWEDEN
98,1.7,SWEDEN
99,0.14,SWEDEN
1,,SWITZERLAND
4,0.22,SWITZERLAND
7,0.14,SWITZERLAND
11,0,SWITZERLAND
13,0.38,SWITZERLAND
14,0,SWITZERLAND
15,114.05,SWITZERLAND
17,0.28,SWITZERLAND
18,10.69,SWITZERLAND
19,0.39,SWITZERLAND
20,0.02,SWITZERLAND
21,1.16,SWITZERLAND
22,16.11,SWITZERLAND
23,1.16,SWITZERLAND
24,1.62,SWITZERLAND
25,0.25,SWITZERLAND
26,6.34,SWITZERLAND
27,284.98,SWITZERLAND
28,8.38,SWITZERLAND
29,135.61,SWITZERLAND
30,302.55,SWITZERLAND
31,8.59,SWITZERLAND
32,77.33,SWITZERLAND
33,30.74,SWITZERLAND
34,6.94,SWITZERLAND
35,16.01,SWITZERLAND
37,0.08,SWITZERLAND
38,27.66,SWITZERLAND
39,64.34,SWITZERLAND
40,16.33,SWITZERLAND
41,1.32,SWITZERLAND
42,5.9,SWITZERLAND
43,0.09,SWITZERLAND
44,0.85,SWITZERLAND
45,0,SWITZERLAND
47,129.93,SWITZERLAND
48,6.23,SWITZERLAND
49,0.76,SWITZERLAND
50,0,SWITZERLAND
51,0.28,SWITZERLAND
52,13.76,SWITZERLAND
53,0,SWITZERLAND
54,0.43,SWITZERLAND
55,0.44,SWITZERLAND
56,1.49,SWITZERLAND
57,0.05,SWITZERLAND
58,0.49,SWITZERLAND
59,4,SWITZERLAND
60,0.08,SWITZERLAND
61,2.23,SWITZERLAND
62,3.97,SWITZERLAND
63,0.08,SWITZERLAND
64,4.91,SWITZERLAND
65,0.13,SWITZERLAND
66,0.01,SWITZERLAND
67,0,SWITZERLAND
68,4.86,SWITZERLAND
69,0.55,SWITZERLAND
70,2.25,SWITZERLAND
71,"15,476.53",SWITZERLAND
72,81.84,SWITZERLAND
73,20.03,SWITZERLAND
74,169.59,SWITZERLAND
75,21.9,SWITZERLAND
76,8.47,SWITZERLAND
78,3.74,SWITZERLAND
79,3.81,SWITZERLAND
80,0.24,SWITZERLAND
81,6.22,SWITZERLAND
82,24.14,SWITZERLAND
83,1.53,SWITZERLAND
84,365.3,SWITZERLAND
85,127.55,SWITZERLAND
86,3.27,SWITZERLAND
87,0.86,SWITZERLAND
88,0.26,SWITZERLAND
90,287.86,SWITZERLAND
91,152.7,SWITZERLAND
92,0.01,SWITZERLAND
93,0.33,SWITZERLAND
94,2.59,SWITZERLAND
95,1.76,SWITZERLAND
96,1.49,SWITZERLAND
97,1.43,SWITZERLAND
98,6.53,SWITZERLAND
99,0,SWITZERLAND
8,4.25,SYRIA
9,1.74,SYRIA
18,,SYRIA
25,,SYRIA
28,0.03,SYRIA
29,0.02,SYRIA
30,0,SYRIA
41,1.54,SYRIA
51,6.54,SYRIA
58,0,SYRIA
84,0.05,SYRIA
85,,SYRIA
94,,SYRIA
1,0.02,TAIWAN
3,0.02,TAIWAN
6,0.28,TAIWAN
7,0.01,TAIWAN
8,0,TAIWAN
9,0.14,TAIWAN
10,0.01,TAIWAN
11,,TAIWAN
12,6.69,TAIWAN
13,0.01,TAIWAN
15,,TAIWAN
17,0.01,TAIWAN
18,0,TAIWAN
19,0.01,TAIWAN
20,0.28,TAIWAN
21,0.06,TAIWAN
22,0.02,TAIWAN
23,5.19,TAIWAN
24,0.03,TAIWAN
25,5.15,TAIWAN
26,0.71,TAIWAN
27,55.73,TAIWAN
28,27.96,TAIWAN
29,651.38,TAIWAN
30,7.41,TAIWAN
31,3.51,TAIWAN
32,63.9,TAIWAN
33,2.51,TAIWAN
34,4.08,TAIWAN
35,16.07,TAIWAN
37,9.24,TAIWAN
38,69.46,TAIWAN
39,829.3,TAIWAN
40,45.06,TAIWAN
41,6.42,TAIWAN
42,0.58,TAIWAN
44,2.61,TAIWAN
45,0.01,TAIWAN
47,3.41,TAIWAN
48,49.47,TAIWAN
49,1.2,TAIWAN
50,0,TAIWAN
51,3.61,TAIWAN
52,3.57,TAIWAN
53,0.71,TAIWAN
54,37.81,TAIWAN
55,15.75,TAIWAN
56,11.1,TAIWAN
57,0.04,TAIWAN
58,7.22,TAIWAN
59,59.33,TAIWAN
60,27.06,TAIWAN
61,1.43,TAIWAN
62,0.63,TAIWAN
63,1.91,TAIWAN
64,3.05,TAIWAN
65,0.42,TAIWAN
66,0.03,TAIWAN
67,0.07,TAIWAN
68,2.22,TAIWAN
69,0.56,TAIWAN
70,9.47,TAIWAN
71,2.39,TAIWAN
72,235.78,TAIWAN
73,67.57,TAIWAN
74,28.59,TAIWAN
75,43.7,TAIWAN
76,19.25,TAIWAN
78,0.02,TAIWAN
79,3.25,TAIWAN
80,0.44,TAIWAN
81,0.77,TAIWAN
82,31.97,TAIWAN
83,28.87,TAIWAN
84,996.71,TAIWAN
85,914.13,TAIWAN
86,0.91,TAIWAN
87,20.59,TAIWAN
88,0.07,TAIWAN
89,23.17,TAIWAN
90,65.58,TAIWAN
91,0.49,TAIWAN
92,0.19,TAIWAN
93,0.02,TAIWAN
94,8.71,TAIWAN
95,20.15,TAIWAN
96,6.84,TAIWAN
97,0.03,TAIWAN
98,2.96,TAIWAN
99,0,TAIWAN
7,,TAJIKISTAN
8,0.02,TAJIKISTAN
26,4.22,TAJIKISTAN
28,,TAJIKISTAN
52,,TAJIKISTAN
76,,TAJIKISTAN
1,,TANZANIA REP
3,0,TANZANIA REP
5,0.34,TANZANIA REP
7,62.6,TANZANIA REP
8,23.46,TANZANIA REP
9,5.2,TANZANIA REP
12,2.81,TANZANIA REP
13,0.23,TANZANIA REP
14,0,TANZANIA REP
18,2.35,TANZANIA REP
20,0.07,TANZANIA REP
22,,TANZANIA REP
23,4.93,TANZANIA REP
25,0.01,TANZANIA REP
26,16.04,TANZANIA REP
27,0.06,TANZANIA REP
32,1.65,TANZANIA REP
33,2.44,TANZANIA REP
34,,TANZANIA REP
38,0.27,TANZANIA REP
39,8.07,TANZANIA REP
40,0.01,TANZANIA REP
41,0.51,TANZANIA REP
42,,TANZANIA REP
44,19.99,TANZANIA REP
47,0.37,TANZANIA REP
48,,TANZANIA REP
49,,TANZANIA REP
52,21.11,TANZANIA REP
53,0.89,TANZANIA REP
55,0.01,TANZANIA REP
56,,TANZANIA REP
61,0,TANZANIA REP
62,0.18,TANZANIA REP
63,,TANZANIA REP
65,,TANZANIA REP
69,0.01,TANZANIA REP
71,574.38,TANZANIA REP
72,10.31,TANZANIA REP
73,0.25,TANZANIA REP
74,116.32,TANZANIA REP
76,8.72,TANZANIA REP
78,17.34,TANZANIA REP
79,0.35,TANZANIA REP
82,,TANZANIA REP
83,0.02,TANZANIA REP
84,0.19,TANZANIA REP
85,1.71,TANZANIA REP
86,0,TANZANIA REP
87,,TANZANIA REP
89,0.16,TANZANIA REP
90,0.04,TANZANIA REP
97,0,TANZANIA REP
98,0,TANZANIA REP
99,0.04,TANZANIA REP
1,0,THAILAND
2,0.39,THAILAND
3,1.34,THAILAND
4,0.02,THAILAND
5,0.01,THAILAND
6,6.67,THAILAND
7,1.96,THAILAND
8,8.13,THAILAND
9,0.58,THAILAND
10,0.84,THAILAND
11,0.13,THAILAND
12,21.07,THAILAND
13,7.65,THAILAND
14,0.1,THAILAND
15,114.28,THAILAND
16,0.37,THAILAND
17,1.61,THAILAND
18,2.62,THAILAND
19,14.24,THAILAND
20,9.94,THAILAND
21,7.71,THAILAND
22,4.09,THAILAND
23,62.94,THAILAND
24,0.33,THAILAND
25,45.43,THAILAND
26,68.44,THAILAND
27,100.58,THAILAND
28,59.34,THAILAND
29,674.42,THAILAND
30,1.67,THAILAND
31,0.47,THAILAND
32,69.59,THAILAND
33,27.83,THAILAND
34,17.68,THAILAND
35,29.01,THAILAND
37,0.19,THAILAND
38,133.4,THAILAND
39,949.1,THAILAND
40,339.92,THAILAND
41,49.95,THAILAND
42,1.8,THAILAND
43,0.01,THAILAND
44,44.3,THAILAND
45,0,THAILAND
46,0.02,THAILAND
47,2.28,THAILAND
48,61.16,THAILAND
49,0.6,THAILAND
50,2.39,THAILAND
51,0.77,THAILAND
52,0.52,THAILAND
53,0.04,THAILAND
54,25.03,THAILAND
55,34.26,THAILAND
56,19.95,THAILAND
57,19.3,THAILAND
58,6.51,THAILAND
59,58.6,THAILAND
60,1.54,THAILAND
61,5.6,THAILAND
62,2.95,THAILAND
63,2.72,THAILAND
64,18.94,THAILAND
65,0.07,THAILAND
66,0,THAILAND
67,0.03,THAILAND
